M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
1208.902,1566.662,1651.953,1147.093,1498.701,1597.442,1055.459,1507.198,1668.347,1237.072,1503.744,1739.346,1147.488,1504.677,1797.402,1030.034,1340.178,1803.206,975.93,1119.471,1842.788,1165.434,1234.133,1729.306,1194.539,1070.277,1740.969,1081.884,1222.597,1636.555,935.172,1262.478,1715.468,863.252,1102.853,1618.137,865.42,992.15,1589.621,867.841,985.865,1670.189,1079.228,920.587,1592.075,1093.366,995.637,1630.17,999.108,945.721,1586.644,1178.349,975.404,1605.203,1167.477,911.668,1597.438,1207.943,1253.034,1858.522,1061.147,1277.715,1934.82,1185.725,1150.847,2040.003,1255.145,1045.596,2036.242,1190.316,998.562,2017.565,1333.498,1002.913,1825.511,1291.532,1070.14,1811.223,1305.852,1036.561,1916.138,1328.547,1076.491,1774.939,1365.584,1018.165,1752.65,0.0,0.0,0.0,1221.521,900.236,1758.087,955.192,898.938,1762.91,1208.507,920.147,1884.647,991.268,917.682,1862.915,1038.733,931.621,1935.936,1173.721,585.024,1640.776,1176.0,407.34,1662.527,1246.092,389.833,1756.45,1064.619,355.941,1718.405,931.338,174.206,1820.603,878.721,163.257,1900.538,1005.038,80.17,1760.149,1033.344,59.466,1844.715,1066.456,36.069,1780.43,1139.559,577.183,1974.125,1200.021,405.456,1934.716,1177.531,386.971,1837.042,1138.192,226.141,1950.27,1012.442,85.301,2009.387,918.054,68.52,1985.567,1131.451,34.795,1988.499,1109.333,34.835,1912.543,1161.436,25.362,1922.235
1219.721,1571.728,1644.849,1157.216,1504.048,1590.83,1066.206,1512.949,1662.514,1248.336,1508.716,1731.973,1159.252,1510.078,1790.79,1041.803,1345.886,1798.689,988.719,1125.201,1838.881,1175.776,1239.808,1721.873,1205.439,1075.948,1734.113,1090.356,1228.439,1630.663,945.758,1268.309,1712.725,868.838,1112.066,1617.032,867.729,1001.294,1588.785,871.912,995.071,1669.196,1080.802,925.924,1585.33,1096.674,1000.782,1623.112,1000.642,952.543,1582.338,1180.609,978.835,1596.145,1168.388,915.297,1589.044,1220.816,1259.269,1849.973,1075.524,1283.752,1929.694,1204.11,1156.747,2031.186,1273.89,1051.977,2024.223,1209.065,1004.316,2006.891,1345.823,1014.577,1810.206,1302.659,1081.568,1798.933,1320.745,1046.038,1902.4,1338.442,1089.245,1761.479,1375.353,1031.825,1736.663,0.0,0.0,0.0,1233.023,905.694,1751.46,966.656,904.789,1758.238,1220.81,925.594,1878.133,1003.667,923.587,1857.836,1051.591,937.605,1930.611,1186.467,592.808,1634.816,1191.145,414.174,1656.239,1261.74,398.28,1749.688,1082.022,355.852,1712.515,959.009,166.602,1813.891,907.623,151.743,1894.196,1037.1,77.883,1751.388,1066.782,56.985,1835.58,1100.817,36.399,1770.753,1146.865,582.846,1970.335,1203.297,409.902,1932.322,1177.015,391.779,1833.852,1140.488,230.929,1949.499,1014.848,90.215,2009.748,920.346,74.742,1985.929,1131.82,34.905,1988.707,1109.384,34.766,1912.676,1161.373,25.285,1922.258
1230.419,1577.07,1637.495,1167.183,1509.643,1584.129,1076.786,1518.925,1656.51,1259.593,1513.97,1724.37,1170.932,1515.733,1783.992,1053.62,1351.829,1793.79,1001.458,1131.179,1834.778,1186.608,1246.137,1713.779,1216.214,1082.006,1726.526,1098.641,1234.597,1624.82,956.334,1274.424,1709.71,874.644,1121.354,1615.863,870.464,1010.667,1587.834,876.481,1004.359,1668.111,1082.28,931.618,1578.932,1100.267,1006.376,1616.143,1002.358,959.876,1578.006,1183.101,982.823,1587.204,1169.619,919.526,1580.621,1233.66,1265.792,1841.267,1089.876,1289.886,1924.066,1221.961,1162.852,2022.155,1292.053,1058.62,2012.234,1226.919,1010.422,1996.214,1357.555,1026.103,1795.325,1313.662,1093.064,1786.95,1335.172,1055.474,1888.951,1348.262,1101.753,1748.536,1384.673,1045.144,1721.334,0.0,0.0,0.0,1244.496,911.588,1744.457,977.895,910.945,1753.51,1233.246,931.401,1871.304,1015.847,929.874,1852.636,1064.499,943.862,1925.062,1198.739,600.661,1628.961,1205.528,421.122,1650.215,1276.669,406.781,1743.094,1099.033,355.655,1706.654,987.17,158.947,1806.821,937.24,140.074,1887.294,1069.769,75.814,1742.559,1101.052,55.168,1826.132,1135.653,37.441,1760.825,1154.615,589.003,1966.541,1207.355,414.909,1929.988,1180.075,397.044,1832.133,1143.496,236.492,1948.669,1017.582,95.417,2009.771,923.125,81.767,1986.392,1132.295,34.898,1988.753,1109.816,34.959,1912.887,1161.396,25.172,1922.238
1240.996,1582.567,1629.969,1177.04,1515.427,1577.153,1087.197,1525.063,1650.365,1270.691,1519.396,1716.556,1182.514,1521.543,1776.891,1065.441,1357.825,1788.472,1014.171,1137.327,1830.335,1196.818,1252.312,1706.124,1226.926,1088.306,1718.9,1107.193,1240.807,1618.774,966.925,1280.719,1706.45,880.882,1130.729,1614.549,873.798,1020.16,1586.815,881.569,1013.704,1666.974,1084.167,937.661,1572.515,1104.291,1012.287,1609.451,1004.426,967.378,1573.675,1185.877,987.248,1578.253,1171.187,924.156,1572.243,1246.391,1272.517,1832.477,1103.963,1296.247,1918.316,1239.256,1169.173,2012.918,1309.485,1065.38,2000.391,1244.03,1016.818,1985.599,1368.598,1037.312,1780.96,1324.485,1104.276,1775.189,1349.174,1064.869,1875.958,1357.89,1113.888,1736.105,1393.494,1057.909,1706.585,0.0,0.0,0.0,1255.755,917.776,1737.137,989.152,917.342,1748.759,1245.707,937.427,1864.119,1028.177,936.381,1847.26,1077.625,950.29,1919.039,1210.623,608.485,1623.059,1219.192,428.082,1644.376,1290.758,415.133,1736.49,1115.783,355.393,1700.801,1015.912,151.38,1799.315,967.326,128.678,1879.965,1102.571,73.973,1733.424,1135.522,53.894,1816.174,1170.743,39.276,1750.527,1162.814,595.56,1962.771,1212.051,420.357,1927.666,1186.114,401.522,1831.454,1147.005,242.46,1947.817,1020.797,100.955,2009.746,926.481,89.478,1986.932,1132.922,34.887,1988.792,1110.442,34.855,1913.093,1161.542,25.094,1922.176
1251.372,1588.131,1622.156,1186.73,1521.203,1570.002,1097.614,1531.228,1644.038,1281.698,1524.937,1708.483,1194.047,1527.414,1769.689,1077.288,1363.95,1783.032,1026.931,1143.618,1825.71,1206.562,1258.533,1698.748,1237.564,1094.733,1711.091,1115.729,1247.168,1612.613,977.556,1287.197,1702.915,887.569,1140.026,1613.247,877.633,1029.611,1585.735,887.274,1023.047,1665.708,1085.81,943.969,1566.556,1108.695,1018.441,1601.662,1007.101,974.888,1569.313,1188.949,991.919,1569.313,1173.115,929.068,1563.787,1258.964,1279.356,1823.506,1118.02,1302.673,1912.365,1256.009,1175.713,2003.615,1326.13,1072.242,1988.669,1260.611,1023.387,1974.952,1379.115,1048.226,1767.106,1334.899,1115.212,1764.013,1362.516,1074.004,1863.25,1367.29,1125.55,1724.056,1401.893,1070.002,1692.381,0.0,0.0,0.0,1266.891,924.123,1729.411,1000.621,923.798,1743.837,1258.203,943.608,1856.526,1040.786,942.98,1841.688,1090.988,956.826,1912.814,1221.98,616.154,1617.058,1232.015,434.881,1638.647,1304.077,423.34,1729.964,1132.332,354.966,1695.031,1045.025,143.983,1791.46,998.56,117.261,1872.199,1135.328,72.693,1723.668,1170.065,53.326,1805.579,1205.689,41.957,1739.661,1171.395,602.294,1958.887,1217.277,426.134,1925.307,1190.698,407.056,1829.319,1151.251,248.801,1947.054,1024.569,106.77,2009.644,930.439,97.51,1987.115,1133.481,34.638,1988.59,1110.989,35.399,1913.332,1161.89,24.99,1922.099
1261.698,1593.642,1614.26,1196.316,1526.914,1562.793,1108.051,1537.289,1637.648,1292.672,1530.429,1700.32,1205.606,1533.207,1762.334,1089.127,1370.066,1777.506,1039.809,1149.906,1820.957,1216.75,1264.892,1690.95,1248.206,1101.178,1703.116,1124.486,1253.511,1606.246,988.33,1293.665,1699.264,894.776,1149.16,1611.884,882.008,1038.89,1584.641,893.601,1032.21,1664.386,1088.568,950.257,1560.227,1113.053,1024.248,1595.101,1010.307,982.333,1564.956,1192.299,996.691,1560.476,1175.488,934.067,1555.456,1271.39,1286.201,1814.493,1132.031,1309.036,1906.263,1272.243,1182.279,1994.124,1342.158,1079.016,1977.199,1276.556,1030.019,1964.429,1388.978,1058.695,1753.769,1345.251,1125.651,1753.074,1375.171,1082.763,1850.805,1376.597,1136.603,1712.459,1409.791,1081.732,1678.824,0.0,0.0,0.0,1278.264,930.506,1721.195,1012.286,930.284,1738.901,1270.823,949.786,1848.555,1053.489,949.627,1836.082,1104.595,963.408,1906.523,1232.833,623.517,1611.074,1244.12,441.49,1633.081,1316.784,431.207,1723.488,1148.681,354.284,1689.426,1074.487,136.868,1783.286,1029.568,106.39,1863.871,1167.956,71.894,1713.419,1204.878,53.463,1794.706,1240.257,45.313,1728.118,1180.431,609.021,1954.736,1223.073,432.142,1922.906,1196.094,412.6,1827.058,1156.163,255.301,1946.39,1029.028,112.718,2009.517,935.076,105.905,1987.096,1134.509,34.649,1988.596,1111.657,35.627,1913.451,1162.161,24.888,1922.002
1271.893,1598.994,1606.28,1205.836,1532.414,1555.52,1118.454,1543.188,1631.242,1303.475,1535.781,1692.098,1217.075,1538.926,1754.996,1100.956,1376.026,1771.901,1052.686,1156.077,1816.073,1226.891,1271.182,1683.154,1258.823,1107.508,1695.154,1133.345,1259.754,1599.852,999.146,1300.034,1695.36,902.517,1158.021,1610.524,886.909,1047.875,1583.496,900.495,1041.17,1662.989,1090.706,955.779,1556.25,1118.007,1030.108,1588.345,1013.765,989.326,1560.504,1196.063,1001.474,1551.719,1178.251,939.079,1547.22,1283.169,1292.761,1805.642,1145.957,1315.303,1900.039,1287.798,1188.731,1984.634,1357.487,1085.585,1966.087,1291.969,1036.533,1954.196,1399.091,1068.483,1741.182,1355.375,1135.228,1742.478,1387.531,1091.215,1838.964,1385.712,1146.976,1701.246,1417.388,1092.748,1666.124,0.0,0.0,0.0,1289.23,936.672,1712.877,1024.031,936.675,1733.908,1283.453,955.861,1840.333,1066.353,956.266,1830.47,1118.376,969.944,1900.139,1243.247,630.431,1605.133,1255.537,447.883,1627.687,1328.81,438.616,1717.184,1164.855,353.321,1683.958,1103.676,130.052,1774.671,1063.542,95.573,1855.678,1200.202,71.608,1702.718,1239.429,54.294,1783.387,1274.064,49.093,1716.337,1189.863,615.611,1950.387,1229.41,438.232,1920.511,1202.556,417.905,1824.635,1161.675,261.922,1945.867,1033.614,118.501,2009.201,940.507,114.396,1986.915,1135.648,34.669,1988.69,1112.512,36.118,1913.708,1162.651,24.856,1922.115
1281.903,1604.115,1598.254,1215.24,1537.675,1548.181,1128.764,1548.85,1624.777,1314.145,1540.896,1683.824,1228.453,1544.404,1747.598,1112.748,1381.776,1766.099,1065.496,1162.13,1811.013,1237.027,1277.317,1675.323,1269.421,1113.598,1687.082,1142.281,1265.866,1593.323,1009.997,1306.228,1691.295,910.651,1166.505,1609.016,892.298,1056.492,1582.262,907.893,1049.745,1661.45,1094.721,961.947,1550.134,1123.382,1035.914,1581.432,1018.018,996.34,1556.169,1200.177,1006.225,1543.035,1181.511,944.057,1539.066,1295.405,1299.225,1796.556,1159.754,1321.38,1893.593,1302.777,1194.938,1975.065,1372.2,1091.824,1955.255,1306.848,1042.825,1944.06,1409.039,1077.616,1729.156,1365.31,1144.303,1732.208,1399.57,1099.188,1827.566,1394.725,1156.632,1690.414,1425.665,1102.797,1654.04,0.0,0.0,0.0,1300.162,942.659,1704.363,1035.113,942.965,1729.08,1296.054,961.733,1831.835,1079.082,962.633,1824.857,1132.274,976.289,1893.556,1253.106,636.763,1599.212,1266.151,453.89,1622.508,1340.255,445.421,1710.935,1180.677,352.014,1678.526,1134.043,123.684,1766.078,1096.433,85.623,1846.787,1232.018,71.824,1691.583,1273.543,55.706,1771.505,1307.495,53.597,1703.541,1199.619,622.119,1946.034,1236.293,444.359,1918.114,1209.924,422.98,1822.083,1167.792,268.59,1945.327,1039.14,124.537,2009.047,946.499,122.975,1986.524,1136.969,34.823,1988.918,1113.653,36.783,1914.06,1163.061,24.523,1922.064
1291.835,1608.922,1590.254,1224.53,1542.596,1540.893,1138.852,1554.101,1618.251,1324.73,1545.701,1675.576,1239.626,1549.489,1740.164,1124.448,1387.163,1760.106,1078.162,1167.871,1805.81,1247.136,1283.166,1667.537,1280.006,1119.408,1678.768,1151.256,1271.695,1586.852,1020.753,1312.037,1686.949,919.013,1174.486,1607.279,898.176,1064.612,1580.93,915.662,1057.826,1659.722,1098.986,967.958,1543.761,1129.068,1041.512,1574.573,1022.574,1003.049,1552.176,1204.659,1010.906,1534.461,1185.316,948.88,1530.749,1307.656,1305.386,1787.479,1173.313,1327.144,1886.924,1317.109,1200.734,1965.54,1386.445,1097.612,1944.729,1320.875,1048.746,1934.197,1418.837,1086.054,1717.657,1375.181,1152.697,1722.278,1411.307,1106.557,1816.547,1403.713,1165.451,1679.916,1434.082,1111.996,1642.478,0.0,0.0,0.0,1311.234,948.317,1695.695,1046.746,948.909,1723.925,1308.706,967.34,1823.192,1091.846,968.676,1819.02,1146.129,982.282,1886.957,1262.564,642.316,1593.356,1276.041,459.29,1617.764,1351.376,451.62,1704.875,1196.021,350.41,1673.054,1163.808,117.872,1756.919,1129.649,76.328,1837.657,1263.196,72.461,1680.04,1307.082,57.852,1759.098,1339.943,58.627,1690.56,1209.489,628.413,1941.066,1243.625,450.291,1915.554,1217.964,427.768,1819.56,1174.459,275.078,1944.64,1045.181,130.381,2008.885,953.001,131.379,1986.113,1138.363,34.932,1989.151,1115.109,37.642,1914.452,1164.095,24.531,1922.312
1301.641,1613.353,1582.265,1233.81,1547.158,1533.579,1148.777,1558.853,1611.667,1335.177,1550.141,1667.333,1250.62,1554.149,1732.664,1136.042,1392.142,1753.914,1090.724,1173.22,1800.409,1257.214,1288.597,1659.678,1290.46,1124.831,1670.346,1160.358,1277.026,1580.294,1031.493,1317.435,1682.298,927.674,1181.926,1605.302,904.572,1072.174,1579.423,923.794,1065.292,1657.768,1103.617,973.632,1537.819,1135.152,1046.839,1567.743,1027.779,1009.358,1547.881,1209.519,1015.388,1526.026,1189.537,953.577,1522.872,1319.753,1311.128,1778.38,1186.703,1332.571,1880.035,1330.94,1206.068,1956.147,1400.214,1102.844,1934.496,1334.258,1054.149,1924.462,1428.558,1093.729,1706.594,1385.029,1160.347,1712.571,1422.78,1113.263,1805.896,1412.76,1173.422,1669.726,1442.472,1120.253,1631.366,0.0,0.0,0.0,1322.231,953.564,1686.944,1058.369,954.433,1718.739,1321.332,972.588,1814.476,1104.65,974.27,1813.116,1159.949,987.867,1880.161,1271.578,647.026,1587.483,1285.367,463.663,1613.678,1361.93,456.964,1698.797,1210.87,348.606,1667.676,1193.386,112.496,1747.855,1162.948,67.828,1828.24,1293.667,73.669,1668.113,1339.752,60.671,1746.24,1371.616,64.248,1677.102,1219.697,634.483,1936.149,1251.248,455.977,1912.713,1226.412,432.22,1816.908,1181.571,281.231,1943.824,1051.528,136.093,2008.811,959.873,139.646,1985.766,1139.798,35.019,1989.373,1116.759,38.785,1914.802,1165.008,24.291,1922.457
1311.284,1617.356,1574.357,1242.958,1551.209,1526.291,1158.519,1563.136,1604.982,1345.514,1554.141,1659.119,1261.416,1558.27,1725.137,1147.541,1396.714,1747.563,1103.159,1178.101,1794.854,1267.255,1293.499,1651.85,1301.019,1129.79,1662.015,1169.51,1281.831,1573.635,1042.194,1322.36,1677.411,936.47,1188.73,1603.031,911.394,1079.066,1577.68,932.229,1072.106,1655.623,1108.958,978.801,1532.356,1141.587,1051.81,1560.886,1033.449,1015.211,1543.636,1214.788,1019.675,1517.605,1194.214,958.028,1515.026,1331.745,1316.372,1769.215,1199.889,1337.573,1873.045,1344.437,1210.87,1946.906,1413.59,1107.505,1924.471,1347.146,1059.063,1914.915,1438.117,1100.506,1695.883,1394.833,1167.211,1703.071,1434.034,1119.202,1795.534,1421.876,1180.49,1659.774,1450.856,1127.481,1620.616,0.0,0.0,0.0,1333.259,958.39,1678.128,1070.012,959.466,1713.462,1333.921,977.44,1805.625,1117.421,979.414,1807.191,1173.66,992.972,1873.379,1280.182,650.763,1581.507,1294.16,467.128,1610.231,1372.233,461.578,1692.907,1225.513,346.602,1662.591,1222.746,107.611,1738.333,1196.201,60.34,1818.685,1323.122,74.921,1656.252,1371.394,64.184,1733.233,1402.245,70.93,1663.648,1230.354,640.108,1931.006,1259.3,461.223,1909.401,1235.108,436.249,1813.945,1189.073,287.023,1942.794,1058.198,141.647,2008.804,967.015,147.876,1985.453,1140.88,34.958,1989.37,1118.689,40.052,1915.178,1165.989,24.061,1922.639
1320.777,1620.88,1566.514,1252.031,1554.785,1519.033,1168.158,1566.777,1598.43,1355.725,1557.673,1650.932,1272.135,1561.842,1717.644,1159.011,1400.719,1741.13,1115.576,1182.43,1789.147,1277.364,1297.815,1643.971,1311.572,1134.259,1653.685,1178.757,1286.011,1566.92,1052.983,1326.664,1672.388,945.473,1194.775,1600.495,918.65,1085.249,1575.801,941.074,1078.144,1653.279,1114.52,983.896,1525.847,1148.336,1056.386,1554.014,1039.745,1020.701,1539.519,1220.359,1023.66,1509.331,1199.385,962.166,1507.303,1343.659,1321.011,1760.143,1212.94,1342.036,1865.951,1357.783,1215.1,1937.852,1426.595,1111.498,1914.647,1359.63,1063.329,1905.648,1447.663,1106.397,1685.51,1404.7,1173.209,1693.786,1445.146,1124.297,1785.459,1431.063,1186.559,1650.013,1459.297,1133.675,1610.186,0.0,0.0,0.0,1344.303,962.696,1669.344,1081.772,963.894,1708.174,1346.537,981.706,1796.863,1130.265,983.942,1801.202,1187.358,997.469,1866.667,1288.406,653.434,1575.515,1302.469,469.909,1607.046,1382.32,465.411,1687.231,1240.051,344.407,1657.935,1250.964,103.694,1728.765,1228.326,53.722,1808.608,1351.656,76.7,1644.104,1401.777,68.198,1720.263,1430.845,76.978,1650.296,1241.596,645.187,1925.724,1268.059,465.924,1905.574,1244.13,439.815,1810.655,1197.013,292.442,1941.501,1065.209,147.198,2008.939,974.298,156.265,1985.443,1142.086,35.096,1989.482,1121.091,41.709,1915.275,1166.786,23.772,1922.704
1330.126,1623.889,1558.67,1261.024,1557.826,1511.76,1177.786,1569.783,1591.917,1365.867,1560.658,1642.744,1282.802,1564.788,1710.213,1170.48,1404.142,1734.592,1128.02,1186.087,1783.331,1287.526,1301.429,1636.031,1321.971,1138.091,1645.228,1188.082,1289.534,1560.099,1063.845,1330.294,1667.182,954.298,1200.141,1597.873,926.354,1090.601,1573.722,950.28,1083.347,1650.739,1120.782,987.798,1520.4,1155.428,1060.501,1547.136,1046.398,1025.327,1535.046,1226.372,1027.261,1501.084,1205.093,965.879,1499.664,1355.502,1324.935,1751.113,1225.928,1345.878,1858.88,1370.987,1218.666,1929.012,1439.378,1114.772,1905.008,1371.941,1066.857,1896.673,1457.098,1111.291,1675.445,1414.641,1178.246,1684.654,1455.514,1128.469,1775.626,1440.387,1191.617,1640.432,1467.807,1138.77,1600.068,0.0,0.0,0.0,1355.393,966.343,1660.607,1093.614,967.658,1702.881,1359.12,985.383,1788.078,1143.149,987.784,1795.241,1201.059,1001.3,1859.955,1296.415,655.099,1569.434,1310.662,471.798,1603.91,1392.287,468.362,1681.721,1254.481,342.042,1653.611,1278.718,100.274,1719.103,1259.722,47.899,1798.424,1379.357,78.537,1633.055,1430.896,72.6,1707.546,1458.219,83.381,1637.229,1253.501,649.661,1920.341,1277.691,470.031,1901.317,1253.463,442.802,1806.999,1205.544,297.58,1940.079,1072.601,152.714,2009.133,982.026,164.694,1985.77,1143.413,35.228,1989.569,1123.868,43.59,1915.442,1168.03,23.452,1922.865
1339.321,1626.397,1550.854,1269.93,1560.266,1504.47,1187.494,1572.062,1585.473,1375.844,1563.125,1634.589,1293.416,1567.148,1702.821,1181.98,1406.929,1728.142,1140.505,1189.115,1777.415,1297.701,1304.307,1628.135,1332.43,1141.148,1636.682,1197.59,1292.287,1553.214,1074.796,1333.245,1661.915,963.903,1204.535,1594.911,934.49,1095.114,1571.331,959.837,1087.729,1648.006,1127.482,991.276,1514.55,1162.901,1064.066,1540.229,1053.543,1029.246,1530.477,1232.83,1030.408,1492.898,1211.356,969.07,1492.088,1367.171,1328.129,1742.184,1238.775,1349.027,1851.827,1384.082,1221.571,1920.359,1451.78,1117.297,1895.605,1384.27,1069.681,1887.866,1466.518,1115.12,1665.702,1424.579,1182.302,1675.7,1466.266,1131.769,1766.081,1449.846,1195.572,1631.065,1476.402,1142.701,1590.242,1243.306,966.47,1576.851,1366.543,969.239,1652.028,1105.589,970.719,1697.522,1371.572,988.394,1779.457,1156.07,990.925,1789.34,1214.705,1004.378,1853.287,1304.381,655.778,1563.416,1318.817,472.837,1601.134,1402.083,470.378,1676.385,1268.816,339.535,1649.363,1305.02,97.367,1709.331,1289.995,42.954,1788.273,1405.447,81.133,1621.448,1458.388,77.045,1695.146,1484.06,89.905,1624.563,1266.158,653.437,1915.068,1288.377,473.462,1896.797,1263.357,445.218,1802.984,1214.597,302.277,1938.385,1080.283,158.192,2009.398,990.21,173.176,1986.294,1145.065,35.527,1989.748,1126.748,45.364,1915.773,1169.365,23.082,1923.007
1348.448,1628.374,1543.134,1278.783,1562.233,1497.328,1197.198,1573.746,1579.111,1385.78,1565.089,1626.526,1304.017,1568.951,1695.509,1193.464,1409.0,1721.632,1152.868,1191.366,1771.44,1307.962,1306.47,1620.265,1342.874,1143.373,1628.517,1207.188,1294.345,1546.325,1085.841,1335.429,1656.539,973.781,1207.908,1591.59,942.991,1098.693,1568.695,969.565,1091.209,1645.231,1134.618,994.266,1508.534,1170.691,1067.055,1533.353,1061.128,1032.511,1525.756,1239.711,1033.087,1484.873,1218.036,971.826,1484.691,1378.797,1330.547,1733.426,1251.509,1351.434,1844.797,1397.053,1223.792,1911.902,1463.977,1119.095,1886.449,1396.506,1071.742,1879.267,1476.031,1117.868,1656.266,1434.644,1185.291,1666.941,1477.01,1134.179,1756.79,1459.401,1198.418,1621.936,1485.19,1145.473,1580.72,1253.209,968.358,1569.863,1377.759,971.448,1643.614,1117.559,972.997,1692.047,1383.975,990.73,1771.016,1168.842,993.282,1783.372,1228.258,1006.753,1846.638,1312.441,655.605,1557.535,1327.257,473.028,1597.689,1411.995,471.607,1671.319,1282.941,336.812,1645.221,1330.013,95.255,1699.946,1318.882,38.803,1778.411,1429.749,83.896,1609.812,1484.088,81.244,1682.904,1508.085,96.077,1611.973,1279.46,656.467,1909.585,1300.252,476.084,1892.076,1274.107,447.004,1798.518,1224.141,306.413,1936.222,1088.428,163.711,2009.749,998.907,181.712,1986.913,1147.169,36.029,1989.939,1130.037,47.621,1916.071,1170.964,22.798,1923.258
1357.435,1629.836,1535.474,1287.576,1563.54,1490.217,1206.773,1574.759,1572.783,1395.658,1566.553,1618.444,1314.584,1570.136,1688.19,1204.848,1410.368,1715.051,1165.079,1192.824,1765.265,1318.28,1307.925,1612.437,1353.407,1144.895,1620.313,1216.9,1295.677,1539.403,1096.824,1336.776,1650.996,983.778,1210.38,1587.891,951.884,1101.349,1565.768,979.979,1093.761,1641.561,1142.334,996.585,1502.46,1178.309,1069.186,1526.467,1069.203,1034.965,1520.959,1247.034,1035.181,1476.962,1225.35,973.973,1477.346,1390.322,1332.2,1724.866,1264.049,1353.052,1837.748,1409.734,1225.249,1903.526,1475.886,1120.15,1877.541,1408.365,1073.038,1870.939,1485.62,1119.518,1647.123,1444.778,1187.197,1658.342,1487.701,1135.612,1747.778,1469.168,1200.151,1613.02,1494.245,1147.086,1571.455,1263.281,969.462,1563.026,1388.979,972.957,1635.363,1129.429,974.432,1686.37,1396.226,992.381,1762.71,1181.39,994.85,1777.319,1241.528,1008.441,1839.868,1320.864,654.722,1551.768,1336.058,472.485,1594.082,1422.026,472.094,1666.445,1296.833,333.978,1641.0,1353.521,93.014,1691.112,1346.122,35.386,1768.95,1451.773,86.547,1598.577,1507.713,85.375,1670.798,1529.454,101.593,1599.292,1293.328,658.682,1903.711,1313.011,477.993,1886.781,1285.562,447.991,1793.566,1234.669,310.022,1933.711,1097.043,169.169,2010.034,1008.072,190.334,1987.632,1149.58,36.738,1990.068,1133.656,50.053,1916.52,1172.728,22.573,1923.513
1366.325,1630.778,1527.936,1296.324,1564.315,1483.17,1216.291,1575.13,1566.48,1405.444,1567.502,1610.507,1324.982,1570.761,1680.976,1216.076,1410.967,1708.384,1176.995,1193.539,1758.948,1328.697,1308.57,1604.723,1364.074,1145.667,1612.339,1226.74,1296.296,1532.517,1107.742,1337.367,1645.21,993.865,1211.962,1583.998,961.115,1103.056,1562.5,990.311,1095.43,1637.997,1150.532,998.162,1496.376,1187.431,1070.871,1519.718,1077.765,1036.625,1515.972,1254.867,1036.707,1469.186,1233.219,975.503,1470.098,1401.731,1333.109,1716.564,1276.264,1353.873,1830.657,1422.097,1225.994,1895.32,1487.558,1120.428,1868.947,1419.903,1073.628,1862.777,1495.244,1120.055,1638.376,1455.007,1188.015,1649.964,1498.299,1136.091,1739.072,1479.028,1200.765,1604.364,1503.46,1147.579,1562.581,1273.884,969.797,1556.126,1400.241,973.71,1627.305,1141.159,975.047,1680.466,1408.34,993.394,1754.574,1193.565,995.646,1771.153,1254.52,1009.322,1832.785,1329.782,653.136,1546.1,1345.295,471.297,1590.388,1432.276,471.969,1661.774,1310.531,331.179,1636.735,1375.299,91.243,1682.675,1371.33,32.537,1760.015,1471.325,88.76,1587.607,1529.023,88.849,1658.669,1548.418,106.253,1586.624,1307.575,660.07,1897.595,1326.416,479.108,1880.833,1297.683,448.297,1788.053,1245.606,312.87,1930.637,1106.151,174.529,2010.153,1017.832,198.957,1988.355,1152.302,37.917,1990.163,1137.478,52.62,1917.002,1174.6,22.428,1923.88
